,label
human3_lib2.final_cell_0261,6
human3_lib1.final_cell_0772,4
human1_lib1.final_cell_0267,6
human3_lib3.final_cell_0665,1
human2_lib3.final_cell_0195,6
human2_lib3.final_cell_0402,6
human1_lib1.final_cell_0153,6
human3_lib4.final_cell_0313,6
human4_lib3.final_cell_0345,10
human3_lib1.final_cell_0379,1
human2_lib2.final_cell_0204,6
human4_lib1.final_cell_0448,5
human2_lib3.final_cell_0113,5
human3_lib2.final_cell_0211,5
human2_lib3.final_cell_0503,5
human3_lib4.final_cell_0253,5
human2_lib1.final_cell_0002,1
human1_lib3.final_cell_0305,1
human3_lib1.final_cell_0176,6
human2_lib2.final_cell_0341,5
human2_lib2.final_cell_0428,5
human3_lib1.final_cell_0850,6
human3_lib4.final_cell_0837,4
human3_lib3.final_cell_0877,6
human4_lib1.final_cell_0287,4
human1_lib1.final_cell_0401,5
human3_lib1.final_cell_0464,5
human3_lib2.final_cell_0621,8
human2_lib1.final_cell_0248,10
human3_lib2.final_cell_0146,6
human4_lib3.final_cell_0054,4
human1_lib2.final_cell_0156,6
human4_lib3.final_cell_0628,4
human4_lib3.final_cell_0226,5
human1_lib1.final_cell_0075,6
human3_lib2.final_cell_0085,6
human3_lib3.final_cell_0575,5
human3_lib2.final_cell_0562,6
human3_lib3.final_cell_0930,6
human3_lib1.final_cell_0367,5
human1_lib3.final_cell_0446,6
human1_lib3.final_cell_0517,6
human1_lib2.final_cell_0586,3
human1_lib1.final_cell_0393,6
human3_lib4.final_cell_0321,6
human4_lib3.final_cell_0238,5
human3_lib2.final_cell_0461,8
human4_lib3.final_cell_0521,5
human2_lib1.final_cell_0410,0
human2_lib2.final_cell_0322,5
human2_lib1.final_cell_0429,5
human2_lib2.final_cell_0588,6
human3_lib4.final_cell_0379,1
human3_lib2.final_cell_0333,4
human4_lib1.final_cell_0094,5
human1_lib1.final_cell_0078,6
human3_lib3.final_cell_0427,5
human4_lib1.final_cell_0059,6
human4_lib3.final_cell_0074,1
human3_lib1.final_cell_0589,5
human1_lib2.final_cell_0282,6
human2_lib2.final_cell_0013,6
human3_lib3.final_cell_0567,5
human1_lib3.final_cell_0233,6
human1_lib1.final_cell_0082,6
human3_lib1.final_cell_0684,6
human1_lib1.final_cell_0463,2
human4_lib1.final_cell_0149,4
human1_lib3.final_cell_0292,1
human3_lib2.final_cell_0654,5
human2_lib1.final_cell_0295,10
human1_lib1.final_cell_0280,5
human3_lib4.final_cell_0411,4
human2_lib2.final_cell_0389,2
human3_lib4.final_cell_0516,5
human3_lib2.final_cell_0717,5
human2_lib3.final_cell_0414,6
human1_lib1.final_cell_0040,1
human2_lib2.final_cell_0486,5
human1_lib3.final_cell_0390,5
human1_lib3.final_cell_0170,5
human1_lib1.final_cell_0188,2
human4_lib1.final_cell_0251,4
human3_lib3.final_cell_0576,4
human1_lib3.final_cell_0583,6
human3_lib2.final_cell_0478,5
human4_lib3.final_cell_0508,6
human4_lib3.final_cell_0071,4
human3_lib2.final_cell_0149,1
human1_lib2.final_cell_0613,5
human3_lib4.final_cell_0349,5
human3_lib1.final_cell_0068,5
human2_lib3.final_cell_0561,8
human2_lib2.final_cell_0429,8
human1_lib1.final_cell_0522,6
human3_lib2.final_cell_0271,8
human4_lib3.final_cell_0519,6
human2_lib1.final_cell_0532,6
human3_lib4.final_cell_0329,6
human1_lib3.final_cell_0057,7
human4_lib3.final_cell_0225,6
human3_lib1.final_cell_0194,1
human3_lib1.final_cell_0710,8
human1_lib1.final_cell_0277,10
human3_lib3.final_cell_0505,5
human1_lib1.final_cell_0406,5
human1_lib1.final_cell_0327,5
human1_lib3.final_cell_0426,5
human4_lib1.final_cell_0113,6
human1_lib2.final_cell_0165,6
human2_lib3.final_cell_0347,10
human1_lib1.final_cell_0093,6
human4_lib1.final_cell_0462,4
human3_lib3.final_cell_0804,5
human1_lib1.final_cell_0129,1
human3_lib1.final_cell_0860,5
human2_lib1.final_cell_0520,4
human3_lib1.final_cell_0083,5
human1_lib2.final_cell_0081,1
human2_lib1.final_cell_0167,7
human2_lib3.final_cell_0293,6
human4_lib1.final_cell_0445,6
human2_lib2.final_cell_0349,5
human3_lib3.final_cell_0843,5
human2_lib1.final_cell_0085,5
human3_lib2.final_cell_0358,6
human4_lib1.final_cell_0045,4
human3_lib3.final_cell_0682,8
human3_lib2.final_cell_0708,6
human3_lib1.final_cell_0871,4
human1_lib2.final_cell_0045,4
human4_lib1.final_cell_0249,1
human3_lib2.final_cell_0610,5
human2_lib1.final_cell_0408,5
human2_lib3.final_cell_0036,4
human3_lib4.final_cell_0124,6
human4_lib1.final_cell_0599,4
human3_lib3.final_cell_0629,6
human2_lib2.final_cell_0226,4
human3_lib3.final_cell_0401,6
human3_lib2.final_cell_0222,4
human3_lib4.final_cell_0279,6
human3_lib4.final_cell_0697,5
human3_lib2.final_cell_0807,6
human1_lib3.final_cell_0383,6
human1_lib1.final_cell_0407,3
human2_lib3.final_cell_0297,4
human1_lib3.final_cell_0235,4
human1_lib2.final_cell_0554,10
human2_lib3.final_cell_0543,6
human1_lib3.final_cell_0570,6
human3_lib4.final_cell_0759,5
human4_lib3.final_cell_0560,5
human3_lib3.final_cell_0242,5
human4_lib1.final_cell_0285,4
human3_lib2.final_cell_0447,5
human1_lib1.final_cell_0508,6
human1_lib2.final_cell_0233,10
human3_lib1.final_cell_0833,5
human2_lib3.final_cell_0027,4
human3_lib1.final_cell_0428,5
human3_lib3.final_cell_0116,5
human3_lib3.final_cell_0805,5
human4_lib3.final_cell_0037,6
human3_lib3.final_cell_0131,6
human3_lib4.final_cell_0827,6
human1_lib3.final_cell_0141,1
human3_lib1.final_cell_0609,5
human2_lib1.final_cell_0163,5
human1_lib2.final_cell_0518,6
human4_lib3.final_cell_0497,2
human1_lib1.final_cell_0246,1
human1_lib1.final_cell_0269,3
human4_lib1.final_cell_0015,1
human4_lib3.final_cell_0404,5
human4_lib3.final_cell_0244,6
human2_lib2.final_cell_0003,5
human3_lib2.final_cell_0603,5
human3_lib3.final_cell_0742,5
human4_lib3.final_cell_0142,6
human2_lib1.final_cell_0086,4
human3_lib4.final_cell_0712,5
human1_lib3.final_cell_0622,1
human3_lib1.final_cell_0571,4
human3_lib4.final_cell_0136,6
human4_lib1.final_cell_0243,6
human1_lib2.final_cell_0625,3
human2_lib3.final_cell_0080,4
human3_lib2.final_cell_0256,5
human2_lib3.final_cell_0270,6
human3_lib2.final_cell_0344,8
human3_lib1.final_cell_0737,5
human4_lib3.final_cell_0259,4
human1_lib2.final_cell_0220,5
human1_lib3.final_cell_0175,6
human4_lib1.final_cell_0226,6
human4_lib3.final_cell_0283,4
human1_lib3.final_cell_0223,2
human2_lib3.final_cell_0245,5
human4_lib3.final_cell_0198,6
human3_lib4.final_cell_0343,8
human4_lib1.final_cell_0111,4
human3_lib2.final_cell_0584,5
human4_lib1.final_cell_0373,5
human1_lib3.final_cell_0045,1
human3_lib3.final_cell_0251,6
human3_lib2.final_cell_0827,6
human1_lib3.final_cell_0173,6
human1_lib1.final_cell_0298,6
human3_lib1.final_cell_0836,6
human2_lib2.final_cell_0078,4
human2_lib3.final_cell_0366,6
human1_lib2.final_cell_0234,6
human3_lib4.final_cell_0421,5
human3_lib4.final_cell_0352,4
human2_lib1.final_cell_0117,4
human2_lib3.final_cell_0171,5
human2_lib3.final_cell_0199,5
human3_lib3.final_cell_0636,5
human3_lib1.final_cell_0854,6
human1_lib3.final_cell_0396,6
human3_lib2.final_cell_0458,4
human4_lib1.final_cell_0161,5
human2_lib3.final_cell_0492,5
human2_lib3.final_cell_0522,6
human2_lib2.final_cell_0017,4
human4_lib1.final_cell_0346,4
human1_lib1.final_cell_0024,6
human1_lib3.final_cell_0062,1
human2_lib2.final_cell_0116,5
human2_lib1.final_cell_0396,4
human1_lib1.final_cell_0533,6
human2_lib1.final_cell_0123,1
human4_lib3.final_cell_0616,5
human1_lib3.final_cell_0407,5
human2_lib2.final_cell_0042,6
human1_lib2.final_cell_0068,1
human1_lib1.final_cell_0294,6
human2_lib2.final_cell_0447,5
human1_lib3.final_cell_0103,6
human4_lib3.final_cell_0192,6
human2_lib2.final_cell_0123,6
human2_lib2.final_cell_0206,5
human1_lib3.final_cell_0347,6
human1_lib3.final_cell_0473,5
human1_lib1.final_cell_0302,2
human4_lib3.final_cell_0564,6
human1_lib1.final_cell_0161,5
human3_lib3.final_cell_0441,4
human1_lib2.final_cell_0588,6
human1_lib2.final_cell_0216,6
human3_lib4.final_cell_0619,4
human3_lib3.final_cell_0572,1
human1_lib1.final_cell_0332,5
human4_lib1.final_cell_0416,5
human1_lib2.final_cell_0344,6
human4_lib1.final_cell_0484,10
human4_lib3.final_cell_0376,8
human2_lib3.final_cell_0110,6
human1_lib3.final_cell_0591,3
human4_lib3.final_cell_0116,6
human3_lib1.final_cell_0677,5
human1_lib3.final_cell_0308,6
human2_lib1.final_cell_0468,0
human4_lib3.final_cell_0475,4
human1_lib2.final_cell_0219,6
human1_lib1.final_cell_0568,6
human3_lib1.final_cell_0811,6
human3_lib3.final_cell_0421,5
human2_lib1.final_cell_0042,1
human4_lib1.final_cell_0276,6
human3_lib1.final_cell_0795,6
human1_lib2.final_cell_0474,10
human2_lib2.final_cell_0126,6
human3_lib1.final_cell_0312,6
human2_lib1.final_cell_0426,4
human3_lib1.final_cell_0770,6
human1_lib2.final_cell_0284,5
human1_lib2.final_cell_0171,6
human1_lib3.final_cell_0734,6
human2_lib2.final_cell_0550,10
human1_lib1.final_cell_0167,6
human2_lib2.final_cell_0242,1
human4_lib3.final_cell_0017,4
human2_lib2.final_cell_0147,6
human1_lib1.final_cell_0071,6
human3_lib1.final_cell_0474,6
human4_lib1.final_cell_0057,1
human3_lib2.final_cell_0145,5
human3_lib3.final_cell_0631,5
human2_lib3.final_cell_0140,5
human3_lib4.final_cell_0232,4
human3_lib1.final_cell_0510,5
human4_lib3.final_cell_0332,5
human1_lib1.final_cell_0187,5
human1_lib2.final_cell_0544,0
human3_lib4.final_cell_0236,6
human3_lib4.final_cell_0787,6
human2_lib2.final_cell_0482,5
human4_lib1.final_cell_0007,4
human4_lib3.final_cell_0234,6
human2_lib2.final_cell_0561,5
human3_lib1.final_cell_0193,1
human3_lib3.final_cell_0630,5
human3_lib4.final_cell_0617,6
human3_lib4.final_cell_0816,6
human3_lib1.final_cell_0159,6
human2_lib3.final_cell_0059,5
human4_lib1.final_cell_0459,6
human2_lib3.final_cell_0165,6
human3_lib4.final_cell_0605,5
human1_lib2.final_cell_0403,5
human4_lib3.final_cell_0619,6
human1_lib1.final_cell_0493,1
human1_lib3.final_cell_0664,2
human3_lib3.final_cell_0115,5
human2_lib3.final_cell_0106,6
human3_lib2.final_cell_0446,5
human3_lib1.final_cell_0413,5
human2_lib2.final_cell_0149,1
human3_lib2.final_cell_0197,5
human3_lib1.final_cell_0785,5
human2_lib2.final_cell_0189,4
human3_lib1.final_cell_0182,5
human2_lib1.final_cell_0150,6
human1_lib1.final_cell_0150,6
human1_lib2.final_cell_0148,4
human4_lib1.final_cell_0524,6
human1_lib1.final_cell_0017,6
human2_lib1.final_cell_0160,4
human3_lib4.final_cell_0678,5
human2_lib1.final_cell_0483,6
human3_lib3.final_cell_0330,5
human3_lib2.final_cell_0410,5
human3_lib2.final_cell_0263,6
human3_lib1.final_cell_0395,6
human2_lib2.final_cell_0433,5
human2_lib2.final_cell_0425,5
human2_lib3.final_cell_0077,7
human3_lib1.final_cell_0424,6
human1_lib1.final_cell_0345,5
human3_lib3.final_cell_0861,6
human4_lib3.final_cell_0394,10
human4_lib3.final_cell_0209,4
human3_lib4.final_cell_0470,6
human3_lib3.final_cell_0564,8
human2_lib1.final_cell_0321,4
human4_lib3.final_cell_0382,5
human3_lib1.final_cell_0202,6
human4_lib3.final_cell_0482,5
human2_lib3.final_cell_0404,5
human2_lib2.final_cell_0194,5
human2_lib3.final_cell_0487,4
human3_lib4.final_cell_0528,6
human2_lib3.final_cell_0114,4
human2_lib1.final_cell_0249,6
human3_lib2.final_cell_0350,5
human1_lib2.final_cell_0349,5
human3_lib3.final_cell_0528,4
human2_lib2.final_cell_0252,6
human2_lib3.final_cell_0403,5
human3_lib3.final_cell_0820,4
human3_lib4.final_cell_0154,5
human3_lib1.final_cell_0633,2
human3_lib2.final_cell_0195,5
human3_lib4.final_cell_0850,6
human3_lib3.final_cell_0590,5
human3_lib3.final_cell_0579,6
human1_lib3.final_cell_0430,5
human1_lib2.final_cell_0172,6
human3_lib2.final_cell_0030,6
human2_lib1.final_cell_0515,6
human2_lib1.final_cell_0489,5
human2_lib2.final_cell_0025,6
human4_lib3.final_cell_0684,6
human2_lib1.final_cell_0345,5
human2_lib2.final_cell_0117,6
human3_lib4.final_cell_0517,4
human4_lib3.final_cell_0581,1
human4_lib3.final_cell_0590,8
human1_lib2.final_cell_0628,5
human2_lib1.final_cell_0485,2
human2_lib1.final_cell_0376,10
human3_lib4.final_cell_0097,6
human2_lib3.final_cell_0004,6
human1_lib2.final_cell_0499,7
human3_lib2.final_cell_0512,6
human3_lib2.final_cell_0524,6
human4_lib1.final_cell_0039,5
human2_lib3.final_cell_0420,5
human2_lib1.final_cell_0222,5
human3_lib3.final_cell_0127,5
human1_lib3.final_cell_0085,6
human2_lib2.final_cell_0179,5
human3_lib2.final_cell_0050,6
human1_lib3.final_cell_0373,6
human1_lib2.final_cell_0154,6
human3_lib2.final_cell_0340,4
human1_lib1.final_cell_0037,6
human3_lib2.final_cell_0363,5
human3_lib3.final_cell_0578,5
human1_lib1.final_cell_0281,1
human3_lib1.final_cell_0527,5
human3_lib2.final_cell_0285,6
human3_lib4.final_cell_0351,5
human4_lib3.final_cell_0072,8
human4_lib3.final_cell_0450,6
human1_lib2.final_cell_0145,4
human3_lib3.final_cell_0811,6
human3_lib4.final_cell_0699,5
human1_lib3.final_cell_0037,6
human3_lib1.final_cell_0492,6
human1_lib1.final_cell_0367,10
human1_lib2.final_cell_0024,4
human2_lib1.final_cell_0149,5
human2_lib2.final_cell_0369,4
human3_lib4.final_cell_0153,5
human3_lib1.final_cell_0488,4
human3_lib3.final_cell_0511,5
human4_lib1.final_cell_0536,5
human1_lib3.final_cell_0702,6
human3_lib4.final_cell_0291,6
human2_lib1.final_cell_0381,4
human3_lib3.final_cell_0217,5
human2_lib2.final_cell_0575,6
human1_lib2.final_cell_0110,6
human2_lib1.final_cell_0096,10
human3_lib1.final_cell_0394,6
human2_lib3.final_cell_0164,5
human1_lib1.final_cell_0322,5
human3_lib4.final_cell_0112,6
human3_lib1.final_cell_0518,5
human2_lib3.final_cell_0409,5
human4_lib3.final_cell_0213,6
human2_lib2.final_cell_0019,5
human3_lib3.final_cell_0888,6
human3_lib2.final_cell_0398,4
human3_lib4.final_cell_0180,1
human1_lib3.final_cell_0041,1
human1_lib2.final_cell_0493,3
human1_lib2.final_cell_0135,6
human2_lib1.final_cell_0235,5
human3_lib1.final_cell_0225,4
human4_lib3.final_cell_0360,5
human4_lib1.final_cell_0227,6
human3_lib3.final_cell_0294,5
human4_lib3.final_cell_0430,10
human3_lib4.final_cell_0739,6
human4_lib1.final_cell_0489,6
human4_lib1.final_cell_0471,8
human1_lib3.final_cell_0568,5
human3_lib1.final_cell_0499,8
human2_lib2.final_cell_0450,5
human3_lib2.final_cell_0587,5
human3_lib4.final_cell_0099,1
human2_lib1.final_cell_0457,8
human2_lib2.final_cell_0228,5
human1_lib3.final_cell_0210,5
human1_lib3.final_cell_0182,6
human3_lib2.final_cell_0802,5
human3_lib2.final_cell_0338,5
human4_lib3.final_cell_0442,8
human3_lib3.final_cell_0326,1
human2_lib1.final_cell_0201,6
human3_lib2.final_cell_0341,4
human1_lib2.final_cell_0454,6
human2_lib2.final_cell_0264,6
human1_lib1.final_cell_0239,6
human3_lib1.final_cell_0140,6
human3_lib3.final_cell_0261,5
human1_lib1.final_cell_0567,4
human2_lib1.final_cell_0105,6
human2_lib3.final_cell_0157,5
human3_lib2.final_cell_0516,4
human3_lib1.final_cell_0837,6
human1_lib3.final_cell_0512,6
human3_lib3.final_cell_0774,2
human2_lib1.final_cell_0391,4
human1_lib2.final_cell_0611,2
human2_lib2.final_cell_0455,5
human3_lib4.final_cell_0395,5
human3_lib4.final_cell_0221,5
human3_lib2.final_cell_0151,6
human4_lib1.final_cell_0374,6
human2_lib3.final_cell_0136,6
human4_lib1.final_cell_0549,8
human3_lib3.final_cell_0755,5
human3_lib2.final_cell_0677,6
human1_lib3.final_cell_0252,4
human3_lib1.final_cell_0740,2
human4_lib3.final_cell_0679,4
human2_lib3.final_cell_0317,1
human3_lib2.final_cell_0147,5
human2_lib3.final_cell_0215,6
human1_lib3.final_cell_0053,6
human1_lib3.final_cell_0320,6
human3_lib4.final_cell_0534,4
human2_lib1.final_cell_0075,5
human2_lib1.final_cell_0133,5
human3_lib1.final_cell_0267,5
human1_lib1.final_cell_0063,6
human2_lib2.final_cell_0296,1
human3_lib2.final_cell_0764,5
human3_lib3.final_cell_0461,4
human2_lib2.final_cell_0087,6
human4_lib3.final_cell_0637,10
human3_lib3.final_cell_0422,6
human3_lib1.final_cell_0689,5
human3_lib3.final_cell_0372,5
human2_lib1.final_cell_0084,5
human3_lib4.final_cell_0462,6
human3_lib3.final_cell_0487,6
human1_lib3.final_cell_0395,5
human4_lib1.final_cell_0126,6
human2_lib1.final_cell_0473,4
human3_lib1.final_cell_0886,6
human3_lib2.final_cell_0609,1
human2_lib3.final_cell_0350,1
human2_lib1.final_cell_0023,5
human4_lib3.final_cell_0344,6
human2_lib2.final_cell_0289,5
human1_lib3.final_cell_0355,6
human2_lib3.final_cell_0273,8
human2_lib3.final_cell_0252,1
human3_lib4.final_cell_0637,5
human1_lib1.final_cell_0022,5
human4_lib1.final_cell_0391,5
human3_lib2.final_cell_0322,5
human2_lib3.final_cell_0185,6
human3_lib4.final_cell_0509,5
human4_lib3.final_cell_0682,5
human1_lib2.final_cell_0484,4
human3_lib2.final_cell_0343,4
human2_lib1.final_cell_0200,1
human4_lib1.final_cell_0328,10
human2_lib2.final_cell_0063,5
human3_lib4.final_cell_0288,5
human4_lib1.final_cell_0521,6
human4_lib1.final_cell_0547,5
human1_lib2.final_cell_0496,3
human2_lib1.final_cell_0001,1
human4_lib1.final_cell_0428,5
human1_lib1.final_cell_0265,10
human3_lib2.final_cell_0559,5
human3_lib3.final_cell_0509,5
human2_lib3.final_cell_0246,6
human2_lib3.final_cell_0391,5
human1_lib2.final_cell_0029,6
human3_lib3.final_cell_0159,1
human3_lib4.final_cell_0539,5
human2_lib2.final_cell_0050,4
human3_lib2.final_cell_0194,1
human4_lib3.final_cell_0067,6
human3_lib1.final_cell_0442,5
human3_lib3.final_cell_0689,6
human2_lib1.final_cell_0288,6
human3_lib1.final_cell_0523,6
human4_lib3.final_cell_0468,5
human2_lib3.final_cell_0175,5
human2_lib3.final_cell_0256,6
human1_lib2.final_cell_0353,6
human2_lib3.final_cell_0410,1
human3_lib1.final_cell_0748,5
human2_lib3.final_cell_0042,5
human4_lib3.final_cell_0693,6
human2_lib1.final_cell_0407,10
human1_lib2.final_cell_0617,3
human3_lib3.final_cell_0716,6
human4_lib3.final_cell_0551,6
human3_lib1.final_cell_0797,5
human3_lib2.final_cell_0617,5
human2_lib2.final_cell_0081,10
human4_lib1.final_cell_0527,6
human3_lib2.final_cell_0192,6
human4_lib3.final_cell_0216,4
human3_lib4.final_cell_0862,6
human4_lib1.final_cell_0107,5
human3_lib3.final_cell_0914,6
human4_lib1.final_cell_0099,4
human3_lib4.final_cell_0428,5
human2_lib2.final_cell_0541,5
human1_lib2.final_cell_0326,4
human2_lib1.final_cell_0140,5
human2_lib1.final_cell_0186,4
human3_lib2.final_cell_0275,5
human3_lib1.final_cell_0249,6
human1_lib2.final_cell_0283,6
human1_lib3.final_cell_0148,6
human2_lib3.final_cell_0032,5
human1_lib1.final_cell_0094,6
human2_lib1.final_cell_0503,5
human3_lib4.final_cell_0595,6
human2_lib2.final_cell_0563,4
human3_lib1.final_cell_0891,2
human2_lib2.final_cell_0131,6
human2_lib1.final_cell_0448,5
human3_lib3.final_cell_0547,4
human1_lib3.final_cell_0069,6
human4_lib1.final_cell_0092,4
human2_lib2.final_cell_0489,5
human1_lib3.final_cell_0382,6
human1_lib1.final_cell_0544,4
human2_lib2.final_cell_0416,6
human3_lib2.final_cell_0613,5
human3_lib2.final_cell_0816,6
human4_lib3.final_cell_0104,4
human3_lib4.final_cell_0733,5
human1_lib1.final_cell_0197,10
human1_lib3.final_cell_0134,6
human3_lib3.final_cell_0814,5
human4_lib1.final_cell_0206,6
human1_lib1.final_cell_0536,3
human2_lib3.final_cell_0183,8
human4_lib1.final_cell_0525,6
human3_lib3.final_cell_0672,5
human2_lib1.final_cell_0510,5
human2_lib3.final_cell_0152,5
human2_lib2.final_cell_0358,3
human2_lib1.final_cell_0134,4
human2_lib2.final_cell_0272,4
human3_lib3.final_cell_0681,10
human1_lib1.final_cell_0074,1
human3_lib1.final_cell_0840,6
human3_lib1.final_cell_0403,6
human3_lib4.final_cell_0285,6
human4_lib1.final_cell_0066,8
human3_lib2.final_cell_0452,5
human4_lib1.final_cell_0068,5
human2_lib2.final_cell_0461,5
human3_lib3.final_cell_0694,4
human3_lib3.final_cell_0732,5
human4_lib3.final_cell_0135,6
human2_lib3.final_cell_0118,5
human2_lib1.final_cell_0043,4
human2_lib3.final_cell_0287,5
human3_lib1.final_cell_0292,4
human1_lib1.final_cell_0038,6
human2_lib1.final_cell_0325,6
human3_lib1.final_cell_0358,5
human3_lib1.final_cell_0414,6
human3_lib1.final_cell_0754,2
human1_lib3.final_cell_0147,5
human3_lib1.final_cell_0702,4
human2_lib3.final_cell_0528,5
human2_lib1.final_cell_0104,1
human2_lib3.final_cell_0031,1
human1_lib1.final_cell_0397,6
human1_lib3.final_cell_0691,8
human3_lib2.final_cell_0095,1
human3_lib2.final_cell_0305,5
human4_lib3.final_cell_0586,5
human1_lib2.final_cell_0186,5
human2_lib2.final_cell_0445,5
human1_lib3.final_cell_0695,10
human3_lib2.final_cell_0595,5
human3_lib2.final_cell_0826,6
human1_lib2.final_cell_0092,5
human2_lib1.final_cell_0197,2
human1_lib1.final_cell_0347,6
human4_lib3.final_cell_0251,6
human3_lib4.final_cell_0448,5
human3_lib1.final_cell_0847,1
human1_lib3.final_cell_0221,6
human3_lib2.final_cell_0386,1
human1_lib1.final_cell_0245,5
human3_lib3.final_cell_0470,5
human1_lib3.final_cell_0361,5
human3_lib1.final_cell_0251,5
human1_lib1.final_cell_0230,4
human2_lib3.final_cell_0461,5
human2_lib3.final_cell_0466,6
human1_lib2.final_cell_0401,5
human2_lib3.final_cell_0019,1
human3_lib4.final_cell_0663,6
human4_lib3.final_cell_0424,4
human3_lib1.final_cell_0259,6
human3_lib2.final_cell_0817,2
human3_lib2.final_cell_0574,6
human4_lib1.final_cell_0016,8
human4_lib3.final_cell_0094,6
human3_lib2.final_cell_0219,6
human1_lib1.final_cell_0333,6
human2_lib1.final_cell_0544,7
human3_lib3.final_cell_0597,4
human1_lib3.final_cell_0673,2
human2_lib2.final_cell_0256,5
human1_lib3.final_cell_0132,6
human2_lib3.final_cell_0515,6
human1_lib3.final_cell_0606,1
human4_lib1.final_cell_0379,4
human3_lib1.final_cell_0462,4
human1_lib1.final_cell_0260,6
human1_lib3.final_cell_0564,6
human3_lib1.final_cell_0496,4
human1_lib2.final_cell_0475,8
human2_lib1.final_cell_0207,10
human1_lib2.final_cell_0490,2
human1_lib2.final_cell_0040,1
human3_lib3.final_cell_0523,8
human3_lib3.final_cell_0307,1
human1_lib3.final_cell_0580,6
human3_lib2.final_cell_0297,4
human2_lib2.final_cell_0379,5
human2_lib2.final_cell_0125,6
human3_lib4.final_cell_0220,10
human3_lib1.final_cell_0099,6
human3_lib4.final_cell_0570,6
human3_lib1.final_cell_0782,6
human1_lib3.final_cell_0059,6
human3_lib3.final_cell_0771,5
human3_lib3.final_cell_0334,4
human4_lib3.final_cell_0310,6
human3_lib2.final_cell_0460,4
human2_lib3.final_cell_0435,4
human2_lib1.final_cell_0069,4
human1_lib3.final_cell_0211,6
human3_lib2.final_cell_0712,3
human3_lib3.final_cell_0687,6
human4_lib1.final_cell_0467,6
human4_lib1.final_cell_0241,6
human1_lib3.final_cell_0219,6
human3_lib1.final_cell_0739,2
human3_lib4.final_cell_0030,1
human1_lib1.final_cell_0441,6
human2_lib2.final_cell_0444,5
human4_lib1.final_cell_0189,1
human1_lib3.final_cell_0424,10
human3_lib2.final_cell_0787,5
human1_lib2.final_cell_0507,10
human1_lib2.final_cell_0127,6
human3_lib3.final_cell_0595,5
human1_lib1.final_cell_0358,0
human2_lib1.final_cell_0077,5
human2_lib1.final_cell_0458,5
human2_lib2.final_cell_0350,5
human2_lib2.final_cell_0462,3
human4_lib1.final_cell_0135,6
human3_lib4.final_cell_0891,5
human3_lib3.final_cell_0604,6
human1_lib3.final_cell_0271,8
human3_lib1.final_cell_0567,4
human4_lib3.final_cell_0200,4
human3_lib3.final_cell_0913,2
human3_lib1.final_cell_0895,4
human2_lib3.final_cell_0330,10
human1_lib1.final_cell_0050,6
human3_lib1.final_cell_0838,5
human3_lib3.final_cell_0212,5
human1_lib1.final_cell_0500,8
human3_lib2.final_cell_0114,5
human3_lib4.final_cell_0557,5
human2_lib1.final_cell_0494,10
human2_lib2.final_cell_0162,4
human1_lib1.final_cell_0555,4
human4_lib3.final_cell_0502,6
human3_lib2.final_cell_0250,5
human4_lib1.final_cell_0292,6
human4_lib1.final_cell_0486,6
human3_lib3.final_cell_0504,6
human3_lib1.final_cell_0717,5
human3_lib3.final_cell_0311,2
human1_lib3.final_cell_0678,5
human4_lib1.final_cell_0364,4
human2_lib3.final_cell_0138,5
human3_lib3.final_cell_0423,5
human3_lib4.final_cell_0638,4
human4_lib3.final_cell_0573,5
human1_lib3.final_cell_0358,6
human3_lib3.final_cell_0858,4
human1_lib3.final_cell_0325,6
human3_lib2.final_cell_0744,5
human3_lib1.final_cell_0828,5
human4_lib3.final_cell_0536,4
human1_lib2.final_cell_0260,6
human4_lib3.final_cell_0289,4
human4_lib3.final_cell_0324,5
human3_lib3.final_cell_0563,1
human2_lib2.final_cell_0237,5
human1_lib2.final_cell_0269,6
human4_lib3.final_cell_0561,5
human2_lib2.final_cell_0325,6
human3_lib3.final_cell_0701,5
human3_lib4.final_cell_0592,5
human3_lib4.final_cell_0426,4
human4_lib3.final_cell_0476,6
human3_lib4.final_cell_0239,4
human3_lib2.final_cell_0142,5
human2_lib3.final_cell_0563,4
human2_lib2.final_cell_0102,8
human3_lib3.final_cell_0484,10
human4_lib3.final_cell_0531,5
human1_lib1.final_cell_0088,6
human3_lib2.final_cell_0778,3
human4_lib3.final_cell_0700,6
human3_lib3.final_cell_0612,5
human3_lib2.final_cell_0233,6
human2_lib2.final_cell_0496,6
human1_lib2.final_cell_0037,6
human1_lib2.final_cell_0207,6
human3_lib4.final_cell_0567,5
human4_lib3.final_cell_0634,6
human1_lib2.final_cell_0022,1
human1_lib3.final_cell_0151,8
human2_lib1.final_cell_0505,5
human2_lib2.final_cell_0080,4
human4_lib3.final_cell_0605,6
human1_lib3.final_cell_0550,6
human1_lib1.final_cell_0378,6
human2_lib3.final_cell_0323,4
human1_lib2.final_cell_0447,6
human3_lib1.final_cell_0106,1
human2_lib3.final_cell_0431,6
human3_lib4.final_cell_0210,4
human1_lib3.final_cell_0621,2
human2_lib1.final_cell_0171,8
human2_lib2.final_cell_0474,5
human1_lib3.final_cell_0014,1
human4_lib1.final_cell_0443,5
human4_lib3.final_cell_0455,6
human1_lib3.final_cell_0481,1
human3_lib3.final_cell_0360,5
human1_lib2.final_cell_0298,5
human2_lib1.final_cell_0390,6
